PMI1	PMI2	PMI3	NPR1	NPR2	RadiusOfGyration	InertialShapeFactor	Eccentricity	Asphericity	SpherocityIndex	PBF
1626.0131335585559	7869.762438987806	8171.950708316618	0.19897490716674998	0.9630212809505477	4.655630352635363	0.0005922592266170447	0.980004584845389	0.5249104720417027	0.2921725626023343	1.2315100720560976
2507.774727162883	8407.389110755115	10359.836507551423	0.2420670176923094	0.8115368524036897	5.108847600996225	0.00032360835429656173	0.9702595317468162	0.4430697959660658	0.12331741296979931	0.8821992259335467
1581.6017013054905	10051.20042601491	10786.963073668454	0.14662159224093976	0.9317914928762869	5.244495170020468	0.0005891442150746075	0.9891926549912972	0.6247504896685899	0.16131335863164048	1.0178555291362392
1434.3946129113644	10806.88786364154	11663.098310312886	0.12298572598355162	0.926588079437326	5.415354715321587	0.00064597849928943	0.9924084397083183	0.6762216976158867	0.10966927489151963	0.8435166584516361
3783.4393056699355	7007.237462526441	9814.926636445638	0.38547810348586203	0.7139368150248376	5.027832815144743	0.000188700480527048	0.9227169835507218	0.2574470321768419	0.19070844521360794	1.0873387408843886
1867.1022318303126	8608.918594172334	9344.141069335905	0.1998152872453379	0.9213172757444442	4.931076709060067	0.0004934476859584067	0.9798335833104839	0.5187814705414056	0.2524461031626056	1.2877920382357404
1595.4102268003837	10548.696043210319	11807.45768269697	0.1351188604417655	0.8933926613744056	5.420696573392302	0.0005599767673334503	0.9908293967948866	0.6485586355659722	0.07801315969505283	0.7361953876753552
2583.079669639369	8117.9093607819295	9767.22345792193	0.2644640701390223	0.8311378761584198	5.01104287053938	0.0003217623853911007	0.9643955389805069	0.4056186207251335	0.16873793838724208	1.005558102434007
1253.7933325836705	9673.781967960944	10191.867621817724	0.12301899701872852	0.9491667599029922	5.090136033743564	0.0007570360562909204	0.9924043159783749	0.6773243905037345	0.156936077000267	1.0099877657083083
2361.527832015036	7416.353627471263	8571.541886378749	0.2755079381654541	0.8652298181330451	4.744597438619628	0.0003663856112145691	0.9612987964248265	0.38877183470686927	0.28605771982084427	1.3181873459837972
2691.8896836957974	9421.893191157125	11504.389092967991	0.2339880598563207	0.8189824870332504	5.3828378807160435	0.0003042407317036998	0.9722394704210866	0.45638495524239614	0.12598758728244944	0.9055732861337091
2780.9680331981235	8335.981952902046	10572.257890938386	0.26304390811178807	0.7884769780395652	5.1583404885918664	0.00028352608466801173	0.9647838630518637	0.41053930759481916	0.12589792894832919	0.8938768296541884
3634.8970811487015	8158.873303866656	11143.959203794408	0.32617645261219685	0.7321341683563092	5.30473109909587	0.00020141812876994577	0.9453089028255914	0.3260090628030383	0.1404727008582364	1.0180309773471
1810.6125157103509	7885.848841420409	8451.905899539253	0.21422535191844178	0.9330261050173663	4.7185323772098124	0.0005153096518010733	0.9767842641010448	0.49389662475729085	0.22849601632245317	1.1451340005560047
1278.689161285828	9468.693838543775	10051.839504554488	0.12720946854617546	0.9419861741976193	5.051399422392334	0.0007366811283911831	0.9918758748513845	0.6675073830143483	0.17070555303968601	1.0229093146268178
3056.475472296184	7498.397868239273	9549.794465255316	0.3200566759228643	0.7851894504662307	4.9663418542001185	0.00025689375150665135	0.9473983978227991	0.32707805816753904	0.21459941146476266	1.167132348876245
3783.6264347144484	8910.951892225497	12105.024904426498	0.3125665964826617	0.7361366013354496	5.515825599305595	0.00019455847823174596	0.949895848376676	0.34384958588607173	0.1211456617993263	0.9595618933176807
1604.0905954256755	10213.528444182853	11206.559106039658	0.14313854772435614	0.911388442031094	5.31471803076254	0.0005681651925583666	0.9897026604770557	0.6312465498031548	0.12925535844976713	0.9239559000003076
2099.2053210692393	5165.119948579907	5513.357926596016	0.3807489644274379	0.9368374078642281	3.9592617832651475	0.0004462819327206383	0.9246784446970924	0.25941869967569714	0.5051734006545763	1.4901893171967069
1589.1902176426718	10702.150470351286	11647.858854394386	0.13643625300654447	0.9188083925238918	5.419297241623088	0.0005781613694343071	0.99064885245254	0.6460372716649945	0.12495128658308395	0.9368305489193071
3422.507102128894	8855.951674436426	11749.85454731528	0.2912808059322659	0.7537073449526164	5.4293745517031695	0.00022022082714855131	0.9566375970530583	0.3714900191523643	0.11018797228327769	0.8725391795368282
2472.4514419259904	8991.635749769717	10850.312268463536	0.22786915074436867	0.8286983385633916	5.232156929781713	0.0003351727457659804	0.9736917634133712	0.46650103123413095	0.14182635298493734	0.9820877522404746
1634.6785117207376	10009.766335288905	10832.087415060976	0.1509107570021891	0.9240847079364672	5.251130528579214	0.0005653005782548236	0.9885473905792408	0.6152507114321832	0.14641430592849597	0.9688016125675195
1903.3285565476285	9872.599603677296	11165.960164931026	0.17045811810482897	0.8841693376879677	5.305211965741575	0.0004645384711149015	0.9853649222354935	0.5737021946467323	0.11137062325179323	0.8428583656318392
1369.7062952204635	9849.413828526755	10298.263625514204	0.13300361546649303	0.9564150022460667	5.137867409488949	0.0006982628360426168	0.9911155524321275	0.655839145982233	0.1800123018944087	1.0565598726187624
1313.3263849050586	10142.600968993122	10756.189333950715	0.12209959718352019	0.9429548564173308	5.220151807693363	0.0007179897299371609	0.9925178529213579	0.6789933789711946	0.14638284727316406	0.995048265862153
1780.3467391981067	7853.2698506843035	8096.811159829797	0.21988245792748998	0.9699213302202526	4.663884281843055	0.0005447934994152426	0.9755263731420928	0.4888373727480255	0.34074550859093905	1.360464165887306
3756.939728272829	7415.382323780694	10440.614766582145	0.35983893786579263	0.7102438400002574	5.149262734790876	0.0001890485052648892	0.9330144365419102	0.2877542558474018	0.14484350071828153	0.955100831919356
2032.2334204584472	8626.48567208788	9756.26327288407	0.2083003875168791	0.8841997628399162	5.004522709691792	0.0004350876990500685	0.9780648999735744	0.5010956656038413	0.18690406031288917	1.0345294816265644
1488.2812813780827	8604.470301400224	8883.747707082917	0.1675285398066282	0.9685631092990149	4.824987683267212	0.0006507930465954448	0.9858672265321833	0.5854421709431081	0.2809096601083731	1.2955828104270208
2063.779445076868	9995.718369615714	11129.624424177513	0.18543118495477737	0.8981182103415322	5.333721247803883	0.0004351812944372458	0.9826572523755509	0.544472042917996	0.16708378365140455	1.0716337354590406
2299.967121953723	7880.16786035704	8973.682485958312	0.2563013707641904	0.8781420417635275	4.847477835262583	0.0003818063455696635	0.9665969208229443	0.4190757419769522	0.27228655952346886	1.3139184081604875
2123.6874662245773	7929.348313916024	8285.779415506742	0.2563050933084364	0.9569827913927251	4.743225769388095	0.00045062317625013725	0.9665959337510962	0.42700877587375713	0.3558483548384596	1.4329371662307309
2870.662164160077	6220.611721732065	7910.263365929788	0.3629034877048817	0.786397548850876	4.5670130803982465	0.0002739429106876347	0.9318267320761048	0.2731316736359948	0.2950489587336443	1.2474770752049016
2522.998915971168	8205.899213999872	9869.264529107768	0.2556420398429892	0.8314600535630517	5.026924950379089	0.0003295522833163807	0.966771507371269	0.4196702889696006	0.18357750155392769	1.088982521486391
1367.8141095547785	10085.030857917574	10876.724590793001	0.12575606729185868	0.9272121192122871	5.233935127950214	0.0006778787502887312	0.992061193444883	0.6700071545526051	0.12723366495833496	0.8979490291215327
2533.06626122413	8722.684629593858	10568.269932747346	0.23968599187413353	0.8253654273690844	5.174346924106097	0.0003258364931086399	0.9708504649529262	0.4462933535283882	0.14675852018694532	0.9678454036126753
3512.6772220279167	6470.021851192694	9601.347162114544	0.3658525374322894	0.6738660462900891	4.901616989996185	0.00019183830557054624	0.9306728323392465	0.2900543960471916	0.09753136987430927	0.7969186808994924
2203.9801979275203	7900.52335113304	9133.926511322808	0.24129602917161327	0.8649646284474931	4.85817297977329	0.0003924557168257907	0.9704515579388864	0.4430815163985828	0.237193059266146	1.2087780222050497
1549.3191552317871	10894.787403102851	11697.074383854508	0.13245356098361785	0.931411312399701	5.442111247536626	0.000601174592887775	0.9911892120996673	0.6553173841041462	0.1387887965027599	1.0043990020716946
1599.6984813676352	10642.498488765756	11712.282937709488	0.1365829778767691	0.9086613212271881	5.421026531531649	0.00056802036871995	0.9906286338251656	0.6454357413090787	0.10758113281261283	0.848378533699959
2165.527076582905	9724.685257892048	10860.928000687372	0.1993869286718273	0.8953825361218293	5.283111109193855	0.0004134709493148886	0.9799208400043421	0.5179219152113425	0.18632278399700736	1.1223156570031863
1606.4956181357675	9557.829436655125	10512.959953540816	0.15281097095729845	0.9091473266228891	5.156922486808998	0.0005659195807069146	0.9882554361879765	0.6105965538699146	0.1290538611933582	0.8989393105352729
2233.220732616334	8600.81840938782	10133.175443177322	0.22038705883849705	0.8487781996490311	5.0717580798417865	0.0003800691025533528	0.9754124995592977	0.4790624794437591	0.16192305455056108	1.0121171135292202
3171.5685745946557	7950.996490733738	10402.239035059536	0.3048928758419464	0.7643543340944031	5.138753239624296	0.00024100198880047606	0.9523866516603576	0.35023140950728693	0.15560138738232968	1.0057695650558536
3038.5801276578973	8018.643855352977	10380.493911688704	0.29272018783580017	0.7724722853816982	5.128347382222196	0.00025422146296241033	0.956198144546084	0.3667864055131175	0.16007716869327537	1.032762093446597
2331.0592177691274	4891.931778915999	6309.428927425468	0.36945645074732697	0.7753366961076346	4.074514735228611	0.00033261132544270926	0.9292480460034275	0.26642574147901843	0.23985466383394574	0.9974306278920537
2612.731074459314	7438.622866238367	8851.669770778575	0.2951681594680078	0.8403638024087834	4.815637629056058	0.0003216419059059458	0.9554453190194973	0.3593950269817724	0.2607072775392912	1.2102696690054573
2672.8246543556693	5793.8599195664465	7720.616636693032	0.3461931578952894	0.7504400480177355	4.456309889446433	0.0002807666588957898	0.9381632573419657	0.2971693820344391	0.19935336414900762	1.0118874886755107
1446.4908185706634	8381.63913857839	9058.776282581355	0.159678390706264	0.925250704633804	4.813584188922088	0.0006396519720381509	0.9871690896404008	0.5971244217495434	0.18813792650090722	1.0586380956271826
2385.724144975636	6142.655114240453	8072.1248703272295	0.2955509464113286	0.7609712700085425	4.512828176519521	0.0003189686752389865	0.955326979664747	0.3641275206195928	0.11062324335606738	0.7818080035985081
3292.0876440168854	4355.425712479048	6622.446079441337	0.49711052449891785	0.657676281578191	4.184075658749864	0.00019977483976572335	0.8676872284598932	0.17051719249749314	0.2619426904293526	0.9414587408520111
1949.2750117255712	8189.042269222936	9077.334365281637	0.2147409066676032	0.9021417455485413	4.855296075286302	0.00046280885976675583	0.9766710515847061	0.49037307702598826	0.23526951939423926	1.1731247942859357
2566.896993415473	5455.024538500468	6829.084374950141	0.37587718242743395	0.7987929624226228	4.268409670808285	0.0003111901118243788	0.9266694900181043	0.2574949577396	0.3312500720242955	1.2687195870740346
1640.3156209354615	9020.391624432888	9774.309623786052	0.16781907715954775	0.9228673913174918	5.0069777336665116	0.0005626157426893163	0.9858178114344038	0.580453542645165	0.1981145101267865	1.0980749859054884
1840.6999478710559	7925.109474178545	8238.56450161636	0.22342483906145555	0.9619527130756436	4.699776136764292	0.000522601586525948	0.9747211607892601	0.4815620117348817	0.2696327725225794	1.2047180727475073
1450.6961347933852	7790.450404684509	8371.976511864908	0.17328000535326799	0.9305389705338696	4.648430524890243	0.0006414430618624355	0.9848726007686331	0.5701384771847192	0.22643372912286375	1.1088300457717581
2769.5276198202127	8926.776339673468	10624.8359731225	0.26066544714913703	0.8401801554636148	5.232947104459373	0.00030336586985117557	0.9654291919465354	0.4114578055438151	0.18618655651887994	1.1541275616553612
3420.7986608051733	5763.258319636053	8338.334965982698	0.4102496091558756	0.6911761572481797	4.636442253611362	0.00020205110729477823	0.9119732771235411	0.23645768446796422	0.17850919992597197	1.0052893704196466
2224.400850724645	4509.852501043459	5499.08407388433	0.40450388116241665	0.8201097565431259	3.8740091058863957	0.0003686879351246238	0.9145362814697631	0.22619317858124646	0.3840513029276349	1.255523080934548
3888.942060244893	6731.263373800759	10383.698736032848	0.37452377607506415	0.6482529534916455	5.076193560899057	0.0001666913375024219	0.9272173106421576	0.2883324123840862	0.06954681632540702	0.6470175269252746
2630.344219838997	8194.809751093795	9828.88314369529	0.26761374424582757	0.8337478054513583	5.033738336629123	0.0003169728886291513	0.9635262756618154	0.4006309831435825	0.1956755541061467	1.1002309544237678
3384.536711358585	6327.596955381857	8587.980458164375	0.3941015850986237	0.736796850692222	4.738218224900286	0.00021769503879792894	0.9190668858264627	0.24393833522915814	0.26096225285102254	1.1884227769520481
2227.6398501322697	8693.331716141025	10102.398386274557	0.22050603875994562	0.8605215696058932	5.0785452474098225	0.00038629295016193865	0.9753856093209481	0.4787635788010478	0.17810303369036132	1.0524059789042601
3678.089457944137	7596.653681115038	10303.66134456005	0.35696917192314664	0.7372771121913657	5.145147441457831	0.00020045110936574818	0.9341161653116292	0.28598496934863255	0.1914426628072507	1.1536214732104362
2476.052742316675	7822.147788041042	9823.76559601342	0.25204721327242186	0.7962473973539582	4.968477947740495	0.0003215793362337522	0.9677149385442008	0.4276486820455561	0.11136981219365652	0.7960299232928659
2515.081849087695	8757.157373852151	10750.952987924402	0.233940363418263	0.8145470809600129	5.197904480164157	0.0003238650389272527	0.9722509482452207	0.456756727354865	0.11389572065020051	0.8677693128062482
3704.2153610255614	7235.488709730672	9949.114509175814	0.3723160847741031	0.7272495158295309	5.062267598220062	0.000196330246745746	0.9281059923405747	0.26966151236397995	0.21154293221141296	1.1837160340152382
2490.151170680059	9870.11928752167	11621.752046369982	0.2142664170380274	0.8492798029196097	5.4241421544619275	0.00034105552021071553	0.9767752569192598	0.4900334439906571	0.13288427517640977	0.9563107938352468
3819.3701740893844	7837.171650773326	10704.380943579827	0.35680439571614186	0.7321461831451198	5.237608353808431	0.00019169291002794155	0.9341791172990536	0.28706172549135894	0.17827809139525844	1.0904834417237077
2515.734878644253	5249.801237638185	7096.988716884185	0.35447919941864364	0.7397223593083325	4.2700647090744654	0.00029403828105566273	0.9350639000514978	0.2886000903593971	0.19017446144888875	0.9387786980718134
3975.7252132337003	4624.1762963955925	7564.137242315856	0.5256019405613642	0.6113289788723931	4.453106699683535	0.00015376540029414203	0.8507306272129435	0.16794919983452203	0.24560600013653755	1.1150669539812386
